QueryNumber,RankingDoc
85,"[27, 767, 0.5797703711928476]"
85,"[28, 964, 0.5782992070863643]"
85,"[29, 745, 0.576468203311492]"
85,"[30, 187, 0.5756439750915147]"
85,"[31, 905, 0.574827624638154]"
85,"[32, 830, 0.5709716342126765]"
85,"[33, 987, 0.5701354563554769]"
85,"[34, 55, 0.5642295959205851]"
85,"[35, 1067, 0.5635722607544834]"
85,"[36, 333, 0.5620590996467419]"
85,"[37, 438, 0.5616554223336429]"
85,"[38, 989, 0.5584505867952756]"
86,"[1, 668, 0.7439305704875017]"
86,"[2, 1112, 0.7404931404253793]"
86,"[3, 550, 0.732825616319859]"
86,"[4, 160, 0.7273648981015196]"
86,"[5, 135, 0.7024392063572031]"
86,"[6, 394, 0.6977707787332882]"
86,"[7, 1171, 0.6926295413696255]"
86,"[8, 1077, 0.6751644771441137]"
86,"[9, 8, 0.6739483192504876]"
86,"[10, 62, 0.6592787814136136]"
86,"[11, 986, 0.6590076000769107]"
86,"[12, 922, 0.6521091767976718]"
86,"[13, 271, 0.6381964177307475]"
86,"[14, 905, 0.6360995770469773]"
86,"[15, 1091, 0.6289129444466686]"
86,"[16, 1143, 0.6148629085079909]"
86,"[17, 265, 0.5962564962342287]"
86,"[18, 989, 0.5959361590098027]"
86,"[19, 1169, 0.5910525153495968]"
86,"[20, 501, 0.5895789205897288]"
86,"[21, 988, 0.5863384846536136]"
86,"[22, 1000, 0.5862774300248428]"
86,"[23, 505, 0.5849435713989943]"
86,"[24, 176, 0.5712753615620109]"
86,"[25, 346, 0.5615233593895166]"
86,"[26, 148, 0.5552222187785433]"
86,"[27, 987, 0.5549762657594303]"
86,"[28, 745, 0.5535432885495177]"
87,"[1, 1171, 0.8902872134533113]"
87,"[2, 1169, 0.8054688064115304]"
87,"[3, 501, 0.8034606352566153]"
87,"[4, 986, 0.7932867779320688]"
87,"[5, 394, 0.7871406684350428]"
87,"[6, 1091, 0.7765038175685615]"
87,"[7, 988, 0.7588010494150109]"
87,"[8, 243, 0.7474287202905722]"
87,"[9, 437, 0.7317393430916441]"
87,"[10, 63, 0.7258834099973362]"
87,"[11, 964, 0.7241437479559967]"
87,"[12, 415, 0.7234601545260801]"
87,"[13, 830, 0.717520858551321]"
87,"[14, 689, 0.7140617480936131]"
87,"[15, 965, 0.7104710693738107]"
87,"[16, 905, 0.7042265042730504]"
87,"[17, 1163, 0.6908747252540224]"
87,"[18, 144, 0.6898384659430765]"
87,"[19, 502, 0.6886039368833057]"
87,"[20, 755, 0.6883557425085077]"
87,"[21, 1115, 0.6875566399810359]"
87,"[22, 265, 0.6867726632428302]"
87,"[23, 968, 0.6860877509841027]"
87,"[24, 607, 0.6825825305147966]"
87,"[25, 62, 0.6811035209468319]"
87,"[26, 195, 0.6810439085390406]"
87,"[27, 386, 0.6754748467826013]"
87,"[28, 508, 0.6745180371364697]"
87,"[29, 432, 0.665973507762273]"
87,"[30, 790, 0.6613276797988846]"
87,"[31, 559, 0.6560083718282685]"
87,"[32, 1099, 0.6538459814128424]"
87,"[33, 163, 0.6519756058666852]"
87,"[34, 1147, 0.6497201717547716]"
87,"[35, 1145, 0.6486750649661995]"
87,"[36, 731, 0.6478533658950707]"
87,"[37, 915, 0.6473708631971762]"
87,"[38, 372, 0.6458619374323216]"
87,"[39, 870, 0.6452701815719757]"
87,"[40, 89, 0.6450149213143387]"
87,"[41, 694, 0.6450149213143387]"
87,"[42, 875, 0.6434521922944165]"
87,"[43, 295, 0.6404274219867356]"
87,"[44, 498, 0.6346658521953574]"
87,"[45, 722, 0.6331638503732409]"
87,"[46, 819, 0.6309383686505079]"
87,"[47, 899, 0.6302541931398964]"
87,"[48, 912, 0.6302541931398964]"
87,"[49, 803, 0.6301945873655997]"
87,"[50, 107, 0.6289007705331795]"
87,"[51, 563, 0.6280290423888949]"
87,"[52, 751, 0.6269852115067559]"
87,"[53, 804, 0.6269597833969146]"
87,"[54, 676, 0.6258260917277586]"
87,"[55, 1173, 0.6255523937288674]"
87,"[56, 989, 0.6246856046487117]"
87,"[57, 189, 0.6240828175457098]"
87,"[58, 1188, 0.6240828175457098]"
87,"[59, 1199, 0.6240828175457098]"
87,"[60, 183, 0.6238666882649172]"
87,"[61, 606, 0.6238666882649172]"
87,"[62, 885, 0.6238666882649172]"
87,"[63, 597, 0.6216277153827829]"
87,"[64, 135, 0.6203437394354382]"
87,"[65, 1237, 0.6176444293185991]"
87,"[66, 473, 0.6171459413766534]"
87,"[67, 1005, 0.6162214271877461]"
87,"[68, 246, 0.6161786226943411]"
87,"[69, 1066, 0.615632343601285]"
87,"[70, 278, 0.6155837931590189]"
87,"[71, 541, 0.6148322654724306]"
87,"[72, 730, 0.6147883836183593]"
87,"[73, 684, 0.6131679618020385]"
87,"[74, 987, 0.6127591843563258]"
87,"[75, 1016, 0.6122337770097936]"
87,"[76, 1172, 0.6122337770097936]"
87,"[77, 446, 0.6112436915250483]"
87,"[78, 886, 0.6112436915250483]"
87,"[79, 1093, 0.610965693610631]"
87,"[80, 349, 0.6105527326861231]"
87,"[81, 424, 0.6101801282224424]"
87,"[82, 333, 0.6096362128191188]"
87,"[83, 489, 0.608663287233482]"
87,"[84, 1161, 0.608663287233482]"
87,"[85, 139, 0.6068035520711788]"
87,"[86, 55, 0.6031868101179239]"
87,"[87, 999, 0.6025836620909936]"
87,"[88, 1067, 0.6024840892665436]"
87,"[89, 914, 0.601977304152681]"
87,"[90, 811, 0.6006597798301366]"
87,"[91, 798, 0.5982008117213107]"
87,"[92, 441, 0.5940377043144698]"
87,"[93, 860, 0.5929634636452087]"
87,"[94, 1135, 0.5906544178802173]"
87,"[95, 155, 0.5879727882070824]"
87,"[96, 934, 0.5879727882070824]"
87,"[97, 585, 0.5873400614246912]"
87,"[98, 901, 0.5865201582435572]"
87,"[99, 856, 0.5854188941068028]"
87,"[100, 614, 0.5788311089667579]"
87,"[101, 568, 0.5784024589121531]"
87,"[102, 969, 0.5782846185921869]"
87,"[103, 337, 0.5771553405564014]"
87,"[104, 1185, 0.5763629763179985]"
87,"[105, 726, 0.5757713279493203]"
87,"[106, 944, 0.5750309590294551]"
87,"[107, 320, 0.5743988093151818]"
87,"[108, 1175, 0.5742080442785219]"
87,"[109, 499, 0.5734451091487797]"
87,"[110, 550, 0.5734100804876202]"
87,"[111, 392, 0.5715065541455647]"
87,"[112, 182, 0.5713034128310698]"
87,"[113, 237, 0.5713034128310698]"
87,"[114, 254, 0.5713034128310698]"
87,"[115, 1003, 0.5713034128310698]"
87,"[116, 1024, 0.5713034128310698]"
87,"[117, 440, 0.570099294919906]"
87,"[118, 11, 0.5697565074587245]"
87,"[119, 481, 0.5689505908313844]"
87,"[120, 898, 0.5687060921124636]"
87,"[121, 1076, 0.5687060921124636]"
87,"[122, 623, 0.5685979955883261]"
87,"[123, 205, 0.5682367357532064]"
87,"[124, 141, 0.5672996859445265]"
87,"[125, 248, 0.564859237518212]"
87,"[126, 190, 0.5599393423776473]"
87,"[127, 963, 0.5599393423776473]"
87,"[128, 1019, 0.5599393423776473]"
87,"[129, 536, 0.5571348260800162]"
87,"[130, 703, 0.5555824339119111]"
87,"[131, 552, 0.5513164812758001]"
88,"[1, 1171, 0.803839235777314]"
88,"[2, 905, 0.7987678678820415]"
88,"[3, 986, 0.7932867779320688]"
88,"[4, 243, 0.7474287202905722]"
88,"[5, 988, 0.7458272462104628]"
88,"[6, 1091, 0.7337094003416602]"
88,"[7, 1173, 0.7294174588694231]"
88,"[8, 804, 0.7293420698706052]"
88,"[9, 1169, 0.7288414068786913]"
88,"[10, 63, 0.7258834099973362]"
88,"[11, 964, 0.7241437479559967]"
88,"[12, 415, 0.7234601545260801]"
88,"[13, 437, 0.7213134627984881]"
88,"[14, 830, 0.717520858551321]"
88,"[15, 987, 0.7149036347165748]"
88,"[16, 790, 0.7126902852993697]"
88,"[17, 501, 0.7117416384506576]"
88,"[18, 965, 0.7104710693738107]"
88,"[19, 333, 0.7098339178474692]"
88,"[20, 394, 0.7038923517486086]"
88,"[21, 1163, 0.6908747252540224]"
88,"[22, 144, 0.6898384659430765]"
88,"[23, 502, 0.6886039368833057]"
88,"[24, 755, 0.6883557425085077]"
88,"[25, 1115, 0.6875566399810359]"
88,"[26, 265, 0.6867726632428302]"
88,"[27, 968, 0.6860877509841027]"
88,"[28, 62, 0.6813614732949783]"
88,"[29, 989, 0.6804564082623895]"
88,"[30, 508, 0.6745180371364697]"
88,"[31, 499, 0.674152982731195]"
88,"[32, 550, 0.6733825503885433]"
88,"[33, 432, 0.6596839382000225]"
88,"[34, 559, 0.6560083718282685]"
88,"[35, 1099, 0.6538459814128424]"
88,"[36, 163, 0.6519756058666852]"
88,"[37, 1147, 0.6497201717547716]"
88,"[38, 731, 0.6478533658950707]"
88,"[39, 915, 0.6473708631971762]"
88,"[40, 372, 0.6458619374323216]"
88,"[41, 870, 0.6452701815719757]"
88,"[42, 89, 0.6450149213143387]"
88,"[43, 694, 0.6450149213143387]"
88,"[44, 875, 0.6434521922944165]"
88,"[45, 812, 0.642651053796846]"
88,"[46, 326, 0.6421147321399111]"
88,"[47, 295, 0.6404274219867356]"
88,"[48, 347, 0.6371113450166401]"
88,"[49, 498, 0.6346658521953574]"
88,"[50, 722, 0.6331638503732409]"
88,"[51, 819, 0.6309383686505079]"
88,"[52, 899, 0.6302541931398964]"
88,"[53, 912, 0.6302541931398964]"
88,"[54, 803, 0.6301945873655997]"
88,"[55, 107, 0.6289007705331795]"
88,"[56, 751, 0.6269852115067559]"
88,"[57, 676, 0.6258260917277586]"
88,"[58, 754, 0.6246362880956483]"
88,"[59, 189, 0.6240828175457098]"
88,"[60, 1188, 0.6240828175457098]"
88,"[61, 1199, 0.6240828175457098]"
88,"[62, 183, 0.6238666882649172]"
88,"[63, 606, 0.6238666882649172]"
88,"[64, 885, 0.6238666882649172]"
88,"[65, 696, 0.6221894819450537]"
88,"[66, 271, 0.6221894819450537]"
88,"[67, 800, 0.6221894819450537]"
88,"[68, 597, 0.6216277153827829]"
88,"[69, 135, 0.6203437394354382]"
88,"[70, 983, 0.6200984456850873]"
88,"[71, 767, 0.619800597716111]"
88,"[72, 1237, 0.6176444293185991]"
88,"[73, 473, 0.6171459413766534]"
88,"[74, 745, 0.6162704317602131]"
88,"[75, 1005, 0.6162214271877461]"
88,"[76, 1066, 0.615632343601285]"
88,"[77, 278, 0.6155837931590189]"
88,"[78, 187, 0.6153892947294516]"
88,"[79, 541, 0.6148322654724306]"
88,"[80, 730, 0.6147883836183593]"
88,"[81, 684, 0.6131679618020385]"
88,"[82, 865, 0.612357079500749]"
88,"[83, 1016, 0.6122337770097936]"
88,"[84, 1172, 0.6122337770097936]"
88,"[85, 446, 0.6112436915250483]"
88,"[86, 607, 0.6112436915250483]"
88,"[87, 886, 0.6112436915250483]"
88,"[88, 349, 0.6105527326861231]"
88,"[89, 689, 0.610265439133887]"
88,"[90, 424, 0.6101801282224424]"
88,"[91, 489, 0.608663287233482]"
88,"[92, 1161, 0.608663287233482]"
88,"[93, 139, 0.6068035520711788]"
88,"[94, 55, 0.6031868101179239]"
88,"[95, 999, 0.6025836620909936]"
88,"[96, 1067, 0.6024840892665436]"
88,"[97, 914, 0.601977304152681]"
88,"[98, 811, 0.6006597798301366]"
88,"[99, 438, 0.6004349027989464]"
88,"[100, 200, 0.5982421957247246]"
88,"[101, 798, 0.5982008117213107]"
88,"[102, 441, 0.5940377043144698]"
88,"[103, 1135, 0.5906544178802173]"
88,"[104, 195, 0.5882281368267197]"
88,"[105, 155, 0.5879727882070824]"
88,"[106, 934, 0.5879727882070824]"
88,"[107, 585, 0.5873400614246912]"
88,"[108, 901, 0.5865201582435572]"
88,"[109, 262, 0.5824844421554466]"
88,"[110, 176, 0.5803523574407417]"
88,"[111, 863, 0.5788434719667496]"
88,"[112, 568, 0.5784024589121531]"
88,"[113, 969, 0.5782846185921869]"
88,"[114, 337, 0.5771553405564014]"
88,"[115, 1185, 0.5763629763179985]"
88,"[116, 726, 0.5757713279493203]"
88,"[117, 944, 0.5750309590294551]"
88,"[118, 320, 0.5743988093151818]"
88,"[119, 392, 0.5715065541455647]"
88,"[120, 182, 0.5713034128310698]"
88,"[121, 237, 0.5713034128310698]"
88,"[122, 254, 0.5713034128310698]"
88,"[123, 1003, 0.5713034128310698]"
88,"[124, 1024, 0.5713034128310698]"
88,"[125, 1102, 0.5708189472066699]"
88,"[126, 11, 0.5697565074587245]"
88,"[127, 898, 0.5687060921124636]"
88,"[128, 1076, 0.5687060921124636]"
88,"[129, 205, 0.5682367357532064]"
88,"[130, 141, 0.5672996859445265]"
88,"[131, 248, 0.564859237518212]"
88,"[132, 592, 0.5636032920091262]"
88,"[133, 18, 0.5622635270052094]"
88,"[134, 81, 0.5611900368482552]"
88,"[135, 386, 0.5599907613031232]"
88,"[136, 190, 0.5599393423776473]"
88,"[137, 963, 0.5599393423776473]"
88,"[138, 1019, 0.5599393423776473]"
88,"[139, 590, 0.5593941112931908]"
88,"[140, 922, 0.5593941112931908]"
88,"[141, 104, 0.5584712416334919]"
88,"[142, 377, 0.5584712416334919]"
88,"[143, 457, 0.5584712416334919]"
88,"[144, 536, 0.5571348260800162]"
88,"[145, 703, 0.5555824339119111]"
88,"[146, 552, 0.5513164812758001]"
89,"[1, 260, 0.5374851640017924]"
89,"[2, 394, 0.516407095916057]"
89,"[3, 1205, 0.5061801780943402]"
89,"[4, 469, 0.5039981860002423]"
89,"[5, 1077, 0.48891177316841333]"
89,"[6, 148, 0.48787666862518303]"
89,"[7, 987, 0.4769078695766587]"
89,"[8, 1171, 0.4760469709167949]"
89,"[9, 265, 0.475193745544712]"
89,"[10, 18, 0.47277228002600463]"
90,"[1, 912, 0.793281166188909]"
90,"[2, 1171, 0.7454039767827074]"
90,"[3, 447, 0.721342968445467]"
90,"[4, 1227, 0.7211446030027692]"
90,"[5, 176, 0.7015574074167716]"
90,"[6, 265, 0.6946402278143923]"
90,"[7, 260, 0.6937819761424917]"
90,"[8, 988, 0.6799549932507587]"
90,"[9, 589, 0.6771048094612975]"
90,"[10, 987, 0.6740672291304316]"
90,"[11, 1112, 0.6732774161111038]"
90,"[12, 753, 0.67326584628649]"
90,"[13, 346, 0.6661165228235898]"
90,"[14, 1086, 0.6613708991238355]"
90,"[15, 177, 0.6596307952433735]"
90,"[16, 696, 0.6545994452910677]"
90,"[17, 394, 0.6440728083389314]"
90,"[18, 989, 0.643892339237557]"
90,"[19, 459, 0.639999681986473]"
90,"[20, 1078, 0.6395552104724698]"
90,"[21, 7, 0.6384048434760384]"
90,"[22, 884, 0.6359521559303646]"
90,"[23, 505, 0.6283274216329688]"
90,"[24, 778, 0.6276520203004836]"
90,"[25, 161, 0.6259334966158515]"
90,"[26, 550, 0.6259219445992089]"
90,"[27, 8, 0.6200904847434289]"
90,"[28, 451, 0.619431170059251]"
90,"[29, 802, 0.608591032361841]"
90,"[30, 148, 0.6084891136653595]"
90,"[31, 1157, 0.6037044044052292]"
90,"[32, 80, 0.6026342246181093]"
90,"[33, 18, 0.5896506312737528]"
90,"[34, 123, 0.589238501258731]"
90,"[35, 1091, 0.5825128173950759]"
90,"[36, 556, 0.5791279471950194]"
90,"[37, 890, 0.5724654521433569]"
90,"[38, 611, 0.5713222848256158]"
90,"[39, 1000, 0.5713222848256158]"
90,"[40, 250, 0.5713222848256158]"
90,"[41, 479, 0.5675014177866234]"
90,"[42, 427, 0.5669719664878852]"
90,"[43, 271, 0.5661253294936518]"
90,"[44, 347, 0.5654844317795172]"
90,"[45, 790, 0.5639403140228405]"
90,"[46, 178, 0.5578516590828315]"
90,"[47, 502, 0.5560702110345086]"
90,"[48, 588, 0.5551465665846833]"
90,"[49, 160, 0.5544289947519226]"
90,"[50, 441, 0.5504254243011759]"
91,"[1, 333, 0.8522819900165314]"
91,"[2, 875, 0.8432353519715623]"
91,"[3, 392, 0.7847331517344087]"
91,"[4, 984, 0.7554135362487848]"
91,"[5, 559, 0.7549180042320657]"
91,"[6, 398, 0.7408432749692356]"
91,"[7, 658, 0.7370464460776287]"
91,"[8, 830, 0.7289918610273357]"
91,"[9, 755, 0.7218928096908029]"
91,"[10, 643, 0.6928053655488691]"
91,"[11, 1192, 0.6921101950043153]"
91,"[12, 815, 0.677427934914706]"
91,"[13, 899, 0.6761028629558954]"
91,"[14, 394, 0.6734589625925624]"
91,"[15, 135, 0.6733487924668455]"
91,"[16, 1158, 0.6717830871255512]"
91,"[17, 190, 0.6675375166579909]"
91,"[18, 443, 0.6630186148330479]"
91,"[19, 901, 0.653953301625607]"
91,"[20, 424, 0.6506159791995031]"
91,"[21, 798, 0.649638172838134]"
91,"[22, 301, 0.6397099392253378]"
91,"[23, 550, 0.6388984718432886]"
91,"[24, 370, 0.6320517381327582]"
91,"[25, 791, 0.6315180554922091]"
91,"[26, 205, 0.6309147679463899]"
91,"[27, 1169, 0.6122948243993098]"
91,"[28, 585, 0.6113945859398995]"
91,"[29, 763, 0.6076540396285609]"
91,"[30, 822, 0.6075405815089128]"
91,"[31, 676, 0.6065141264995564]"
91,"[32, 243, 0.606330561803987]"
91,"[33, 297, 0.6058287506228158]"
91,"[34, 1016, 0.6058065171621227]"
91,"[35, 584, 0.6055170259259158]"
91,"[36, 1033, 0.6050331787176052]"
91,"[37, 1175, 0.6041142855429471]"
91,"[38, 1124, 0.6040768844184774]"
91,"[39, 1115, 0.6033834590686866]"
91,"[40, 1028, 0.6033043013243528]"
91,"[41, 332, 0.6033043013243528]"
91,"[42, 63, 0.602403021486802]"
91,"[43, 1206, 0.6002667988943322]"
91,"[44, 1106, 0.5988516834765564]"
91,"[45, 314, 0.5980278178543204]"
91,"[46, 1062, 0.5964813278604684]"
91,"[47, 5, 0.595393957951789]"
91,"[48, 1156, 0.5951369290051178]"
91,"[49, 96, 0.5937477052936526]"
91,"[50, 946, 0.5937413665719644]"
91,"[51, 719, 0.5935634411738684]"
91,"[52, 964, 0.5935348394605524]"
91,"[53, 1197, 0.5905798826843336]"
91,"[54, 254, 0.5905046804424171]"
91,"[55, 432, 0.5905046804424171]"
91,"[56, 819, 0.5901888019150682]"
91,"[57, 1101, 0.5881807771010115]"
91,"[58, 965, 0.5878082975449845]"
91,"[59, 986, 0.5878082975449845]"
91,"[60, 811, 0.5783335477037537]"
91,"[61, 697, 0.5779041313729335]"
91,"[62, 415, 0.5777534603399279]"
91,"[63, 502, 0.5777534603399279]"
91,"[64, 1237, 0.5777534603399279]"
91,"[65, 810, 0.5773702369861685]"
91,"[66, 129, 0.5758139203419724]"
91,"[67, 1163, 0.5753826210479408]"
91,"[68, 1171, 0.5753826210479408]"
91,"[69, 462, 0.5745892448333851]"
91,"[70, 568, 0.5743112724831045]"
91,"[71, 571, 0.5743112724831045]"
91,"[72, 38, 0.5732609527369176]"
91,"[73, 694, 0.5719033409057437]"
91,"[74, 1083, 0.5709860118318937]"
91,"[75, 882, 0.5697064294533969]"
91,"[76, 322, 0.567009073760612]"
91,"[77, 501, 0.5641964704075879]"
91,"[78, 508, 0.5641964704075879]"
91,"[79, 688, 0.5640932051933782]"
91,"[80, 207, 0.5633030536831533]"
91,"[81, 553, 0.5620636890588908]"
91,"[82, 961, 0.5617545505880935]"
91,"[83, 1135, 0.5602625997275241]"
91,"[84, 141, 0.555465924899355]"
92,"[1, 148, 0.9021594273479854]"
92,"[2, 1173, 0.8368848074453664]"
92,"[3, 858, 0.8236144056633584]"
92,"[4, 89, 0.8216641258678224]"
92,"[5, 1107, 0.8096866260422315]"
92,"[6, 1093, 0.7993709036828126]"
92,"[7, 767, 0.790782811430795]"
92,"[8, 415, 0.7741915740735241]"
92,"[9, 676, 0.7741061320379661]"
92,"[10, 765, 0.7489223369315264]"
92,"[11, 971, 0.7345569868938279]"
92,"[12, 438, 0.7318891532995465]"
92,"[13, 62, 0.7070944461911899]"
92,"[14, 910, 0.7068201139583024]"
92,"[15, 942, 0.7064717423214988]"
92,"[16, 705, 0.7058290711772952]"
92,"[17, 730, 0.7058290711772952]"
92,"[18, 902, 0.7058290711772952]"
92,"[19, 1099, 0.7058290711772952]"
92,"[20, 1179, 0.7058290711772952]"
92,"[21, 174, 0.7054820382053913]"
92,"[22, 427, 0.7054820382053913]"
92,"[23, 669, 0.7054820382053913]"
92,"[24, 811, 0.7054820382053913]"
92,"[25, 905, 0.7054820382053913]"
92,"[26, 1224, 0.7054820382053913]"
92,"[27, 766, 0.7025317454845182]"
92,"[28, 915, 0.700131798884864]"
92,"[29, 1164, 0.700131798884864]"
92,"[30, 541, 0.6994126604642765]"
92,"[31, 1171, 0.6994126604642765]"
92,"[32, 633, 0.699081449485936]"
92,"[33, 1067, 0.699081449485936]"
92,"[34, 655, 0.6982277258737534]"
92,"[35, 243, 0.6951400765869011]"
92,"[36, 731, 0.693331271842224]"
92,"[37, 31, 0.6931982852823025]"
92,"[38, 437, 0.6931982852823025]"
92,"[39, 694, 0.6931982852823025]"
92,"[40, 751, 0.6931982852823025]"
92,"[41, 790, 0.6931982852823025]"
92,"[42, 870, 0.6931982852823025]"
92,"[43, 998, 0.6920044499810899]"
92,"[44, 812, 0.6905031466139745]"
92,"[45, 982, 0.6879586475760918]"
92,"[46, 543, 0.6877942514267399]"
92,"[47, 962, 0.6877942514267399]"
92,"[48, 550, 0.6867263959664507]"
92,"[49, 347, 0.6853564141559177]"
92,"[50, 242, 0.685047053580514]"
92,"[51, 588, 0.685047053580514]"
92,"[52, 346, 0.6835349041634436]"
92,"[53, 471, 0.682390484226082]"
92,"[54, 502, 0.682390484226082]"
92,"[55, 597, 0.682390484226082]"
92,"[56, 648, 0.682390484226082]"
92,"[57, 899, 0.682390484226082]"
92,"[58, 912, 0.682390484226082]"
92,"[59, 1168, 0.682390484226082]"
92,"[60, 1181, 0.682390484226082]"
92,"[61, 722, 0.6819311124831157]"
92,"[62, 959, 0.6792687792358316]"
92,"[63, 144, 0.6766307144149836]"
92,"[64, 473, 0.6744318097440134]"
92,"[65, 150, 0.6733345816189428]"
92,"[66, 218, 0.6733345816189428]"
92,"[67, 852, 0.6733345816189428]"
92,"[68, 914, 0.6733345816189428]"
92,"[69, 901, 0.672231055297967]"
92,"[70, 969, 0.6713762452810756]"
92,"[71, 63, 0.6698338481437502]"
92,"[72, 989, 0.669760070553518]"
92,"[73, 185, 0.6691470467559472]"
92,"[74, 1135, 0.6691470467559472]"
92,"[75, 1005, 0.6681524493702021]"
92,"[76, 936, 0.6668052871910758]"
92,"[77, 1205, 0.6668052871910758]"
92,"[78, 964, 0.6653328506611726]"
92,"[79, 411, 0.6643315936264329]"
92,"[80, 332, 0.662368323907784]"
92,"[81, 1147, 0.662368323907784]"
92,"[82, 441, 0.6597151224192573]"
92,"[83, 466, 0.6597151224192573]"
92,"[84, 754, 0.6597151224192573]"
92,"[85, 1106, 0.6597151224192573]"
92,"[86, 1125, 0.6597151224192573]"
92,"[87, 52, 0.6597151224192572]"
92,"[88, 59, 0.6597151224192572]"
92,"[89, 147, 0.6597151224192572]"
92,"[90, 189, 0.6597151224192572]"
92,"[91, 205, 0.6597151224192572]"
92,"[92, 269, 0.6597151224192572]"
92,"[93, 311, 0.6597151224192572]"
92,"[94, 314, 0.6597151224192572]"
92,"[95, 320, 0.6597151224192572]"
92,"[96, 394, 0.6597151224192572]"
92,"[97, 436, 0.6597151224192572]"
92,"[98, 454, 0.6597151224192572]"
92,"[99, 455, 0.6597151224192572]"
92,"[100, 489, 0.6597151224192572]"
92,"[101, 496, 0.6597151224192572]"
92,"[102, 497, 0.6597151224192572]"
92,"[103, 499, 0.6597151224192572]"
92,"[104, 523, 0.6597151224192572]"
92,"[105, 536, 0.6597151224192572]"
92,"[106, 538, 0.6597151224192572]"
92,"[107, 552, 0.6597151224192572]"
92,"[108, 562, 0.6597151224192572]"
92,"[109, 602, 0.6597151224192572]"
92,"[110, 614, 0.6597151224192572]"
92,"[111, 684, 0.6597151224192572]"
92,"[112, 693, 0.6597151224192572]"
92,"[113, 742, 0.6597151224192572]"
92,"[114, 785, 0.6597151224192572]"
92,"[115, 815, 0.6597151224192572]"
92,"[116, 906, 0.6597151224192572]"
92,"[117, 944, 0.6597151224192572]"
92,"[118, 965, 0.6597151224192572]"
92,"[119, 986, 0.6597151224192572]"
92,"[120, 1040, 0.6597151224192572]"
92,"[121, 1042, 0.6597151224192572]"
92,"[122, 1050, 0.6597151224192572]"
92,"[123, 1066, 0.6597151224192572]"
92,"[124, 1117, 0.6597151224192572]"
92,"[125, 1161, 0.6597151224192572]"
92,"[126, 1169, 0.6597151224192572]"
92,"[127, 1188, 0.6597151224192572]"
92,"[128, 1199, 0.6597151224192572]"
92,"[129, 1210, 0.6597151224192572]"
92,"[130, 55, 0.6563235524406593]"
92,"[131, 1206, 0.6557714649562696]"
92,"[132, 141, 0.65399852544614]"
92,"[133, 860, 0.65399852544614]"
92,"[134, 11, 0.6524661826688193]"
92,"[135, 187, 0.6524661826688193]"
92,"[136, 960, 0.6524661826688193]"
92,"[137, 589, 0.6523507917688974]"
92,"[138, 358, 0.6510510927636646]"
92,"[139, 302, 0.6499980257585278]"
92,"[140, 968, 0.6499980257585278]"
92,"[141, 1165, 0.6499980257585278]"
92,"[142, 988, 0.647610904123254]"
92,"[143, 987, 0.6466852224384286]"
92,"[144, 246, 0.6454813099731108]"
92,"[145, 366, 0.6454813099731108]"
92,"[146, 397, 0.6454813099731108]"
92,"[147, 680, 0.6454813099731108]"
92,"[148, 738, 0.6454813099731108]"
92,"[149, 755, 0.6454813099731108]"
92,"[150, 472, 0.6438757931887779]"
92,"[151, 879, 0.6438757931887779]"
92,"[152, 1016, 0.6426688944215362]"
92,"[153, 1172, 0.6426688944215362]"
92,"[154, 139, 0.6368951418957614]"
92,"[155, 469, 0.6368951418957614]"
92,"[156, 4, 0.6356998351432999]"
92,"[157, 211, 0.6356998351432999]"
92,"[158, 143, 0.635153237624667]"
92,"[159, 206, 0.635153237624667]"
92,"[160, 265, 0.635153237624667]"
92,"[161, 313, 0.635153237624667]"
92,"[162, 355, 0.635153237624667]"
92,"[163, 424, 0.635153237624667]"
92,"[164, 568, 0.635153237624667]"
92,"[165, 689, 0.635153237624667]"
92,"[166, 758, 0.635153237624667]"
92,"[167, 830, 0.635153237624667]"
92,"[168, 926, 0.635153237624667]"
92,"[169, 1091, 0.635153237624667]"
92,"[170, 1159, 0.635153237624667]"
92,"[171, 1163, 0.635153237624667]"
92,"[172, 260, 0.6315502879664714]"
92,"[173, 1234, 0.6308752593109912]"
92,"[174, 804, 0.6293502521366492]"
92,"[175, 951, 0.628478653915854]"
92,"[176, 798, 0.6228696889118513]"
92,"[177, 190, 0.6211899497837496]"
92,"[178, 451, 0.6211899497837496]"
92,"[179, 508, 0.6211899497837496]"
92,"[180, 527, 0.6211899497837496]"
92,"[181, 807, 0.6211899497837496]"
92,"[182, 963, 0.6211899497837496]"
92,"[183, 999, 0.6211899497837496]"
92,"[184, 1019, 0.6211899497837496]"
92,"[185, 1136, 0.6211899497837496]"
92,"[186, 43, 0.6196624804736405]"
92,"[187, 200, 0.6196624804736405]"
92,"[188, 204, 0.6196624804736405]"
92,"[189, 370, 0.6196624804736405]"
92,"[190, 446, 0.6196624804736405]"
92,"[191, 983, 0.6196624804736405]"
92,"[192, 322, 0.619478342062161]"
92,"[193, 732, 0.6145168019127687]"
92,"[194, 842, 0.6145168019127687]"
92,"[195, 945, 0.6145168019127687]"
92,"[196, 952, 0.6145168019127687]"
92,"[197, 1195, 0.6145168019127687]"
92,"[198, 961, 0.61336849920927]"
92,"[199, 137, 0.6120078920136987]"
92,"[200, 401, 0.6120078920136987]"
92,"[201, 867, 0.6120078920136987]"
92,"[202, 904, 0.6120078920136987]"
