QueryNumber,RankingDoc
79,"[91, 19, 0.5503731493654569]"
80,"[1, 1090, 0.6653503909749647]"
80,"[2, 1078, 0.5989063244309953]"
80,"[3, 1227, 0.5805939287231929]"
80,"[4, 945, 0.5708586883711503]"
80,"[1, 1090, 0.6653503909749647]"
80,"[2, 1078, 0.5989063244309953]"
80,"[3, 1227, 0.5805939287231929]"
80,"[4, 945, 0.5708586883711503]"
80,"[5, 749, 0.5451902202649442]"
80,"[6, 49, 0.543359189592295]"
80,"[7, 693, 0.543359189592295]"
80,"[8, 782, 0.5408317293119316]"
80,"[9, 673, 0.537263818011753]"
80,"[10, 684, 0.5345393564583159]"
81,"[1, 458, 0.803176406375695]"
81,"[2, 546, 0.7535073752557695]"
81,"[3, 1197, 0.7523028415996585]"
81,"[4, 542, 0.7521629230552759]"
81,"[5, 1066, 0.7432584992652785]"
81,"[6, 502, 0.7368414998440564]"
81,"[7, 912, 0.7368414998440564]"
81,"[8, 676, 0.7130958549392958]"
81,"[9, 969, 0.7099139860643189]"
81,"[10, 1091, 0.7047484188970852]"
81,"[11, 1151, 0.6862261494757201]"
81,"[12, 508, 0.6791769873254584]"
81,"[13, 326, 0.6558008820057182]"
81,"[14, 208, 0.6556686440587367]"
81,"[15, 1112, 0.6541967510025791]"
81,"[16, 1071, 0.6527746342334158]"
81,"[17, 552, 0.6519559851250561]"
81,"[18, 159, 0.6509722497974909]"
81,"[19, 43, 0.6476171271929302]"
81,"[20, 459, 0.6476171271929302]"
81,"[21, 592, 0.6473353520251713]"
81,"[22, 1067, 0.6451598378509235]"
81,"[23, 907, 0.6411893182416093]"
81,"[24, 1012, 0.6411893182416093]"
81,"[25, 1103, 0.6411893182416093]"
81,"[26, 242, 0.6409238419120881]"
81,"[27, 751, 0.6406621337425399]"
81,"[28, 1224, 0.6401958603996252]"
81,"[29, 767, 0.6400434629460525]"
81,"[30, 628, 0.6354046788281931]"
81,"[31, 489, 0.6330645953941033]"
81,"[32, 1168, 0.6326464311083753]"
81,"[33, 189, 0.6290173920053628]"
81,"[34, 61, 0.6275441377772928]"
81,"[35, 90, 0.6275441377772928]"
81,"[36, 323, 0.6275441377772928]"
81,"[37, 543, 0.6271789257753306]"
81,"[38, 962, 0.6271789257753306]"
81,"[39, 1149, 0.6256476327572088]"
81,"[40, 673, 0.6242537531926325]"
81,"[41, 730, 0.6208880905880743]"
81,"[42, 944, 0.6208880905880743]"
81,"[43, 684, 0.6185792959829204]"
81,"[44, 523, 0.6182419045421862]"
81,"[45, 538, 0.6182419045421862]"
81,"[46, 1093, 0.6170425909165731]"
81,"[47, 358, 0.6157636679239802]"
81,"[48, 754, 0.6150986671271025]"
81,"[49, 394, 0.6148440942959876]"
81,"[50, 11, 0.6141368680739723]"
81,"[51, 224, 0.6117355584553235]"
81,"[52, 321, 0.6116995966994078]"
81,"[53, 693, 0.611659049210368]"
81,"[54, 1180, 0.611130047524061]"
81,"[55, 1016, 0.60838283736601]"
81,"[56, 314, 0.6016001450518513]"
81,"[57, 742, 0.6008254242643558]"
81,"[58, 392, 0.600487487115469]"
81,"[59, 397, 0.600487487115469]"
81,"[60, 680, 0.600487487115469]"
81,"[61, 320, 0.6003455845216819]"
81,"[62, 696, 0.597491959251422]"
81,"[63, 568, 0.596691077645689]"
81,"[64, 758, 0.596691077645689]"
81,"[65, 1159, 0.596691077645689]"
81,"[66, 1163, 0.596691077645689]"
81,"[67, 999, 0.5960945053660232]"
81,"[68, 648, 0.5956539289942406]"
81,"[69, 1078, 0.593994228808412]"
81,"[70, 302, 0.5934156785416499]"
81,"[71, 1035, 0.591373255844063]"
81,"[72, 904, 0.5901623400887136]"
81,"[73, 733, 0.5900335696738027]"
81,"[74, 1034, 0.5900335696738027]"
81,"[75, 52, 0.5899749656557983]"
81,"[76, 311, 0.5899749656557983]"
81,"[77, 1188, 0.5899749656557983]"
81,"[78, 206, 0.5887355915142417]"
81,"[79, 265, 0.5887355915142417]"
81,"[80, 749, 0.5864587791250393]"
81,"[81, 297, 0.5826635302601098]"
81,"[82, 451, 0.5812319900695498]"
81,"[83, 963, 0.5812319900695498]"
81,"[84, 964, 0.5796037309612746]"
81,"[85, 510, 0.5793009942646912]"
81,"[86, 956, 0.5771449227312455]"
81,"[87, 945, 0.5752382058195485]"
81,"[88, 137, 0.5739790523537222]"
81,"[89, 813, 0.5664135697508036]"
81,"[90, 1081, 0.5664135697508036]"
81,"[91, 430, 0.562660466528149]"
81,"[92, 1203, 0.562660466528149]"
81,"[93, 765, 0.5623802962643805]"
81,"[94, 337, 0.5622151470452651]"
81,"[95, 1076, 0.5598057942565613]"
81,"[96, 89, 0.558868977565234]"
81,"[97, 734, 0.5517625638122762]"
81,"[98, 225, 0.5517092242274723]"
81,"[99, 838, 0.5517092242274723]"
81,"[100, 1120, 0.5509306044672552]"
82,"[1, 1091, 0.7995313659779917]"
82,"[2, 394, 0.7873442670276899]"
82,"[3, 135, 0.7862638215284946]"
82,"[4, 986, 0.7846621915649399]"
82,"[5, 1171, 0.7813448691708816]"
82,"[6, 502, 0.7770382021072382]"
82,"[7, 969, 0.7616829030282897]"
82,"[8, 243, 0.7401798564395117]"
82,"[9, 1066, 0.7359090260182541]"
82,"[10, 804, 0.7309834456114368]"
82,"[11, 912, 0.7288371664721991]"
82,"[12, 1169, 0.7245650931760194]"
82,"[13, 751, 0.7218871793643544]"
82,"[14, 63, 0.7218267984411004]"
82,"[15, 730, 0.720461010915124]"
82,"[16, 944, 0.720461010915124]"
82,"[17, 473, 0.7192925161316258]"
82,"[18, 684, 0.7186750596664139]"
82,"[19, 489, 0.7156966427003794]"
82,"[20, 676, 0.7135767639505411]"
82,"[21, 964, 0.712714469732453]"
82,"[22, 189, 0.7104915663700209]"
82,"[23, 43, 0.7096690574950101]"
82,"[24, 392, 0.709501020212751]"
82,"[25, 989, 0.7085690135938453]"
82,"[26, 830, 0.7084820537084069]"
82,"[27, 295, 0.7064514741465184]"
82,"[28, 326, 0.7056816708678583]"
82,"[29, 905, 0.7053771284474799]"
82,"[30, 501, 0.7033784291774307]"
82,"[31, 965, 0.7016562273125047]"
82,"[32, 333, 0.7004894566014929]"
82,"[33, 987, 0.699923964584557]"
82,"[34, 1234, 0.6960816115875554]"
82,"[35, 1115, 0.6805425829018443]"
82,"[36, 1163, 0.6781307556433352]"
82,"[37, 499, 0.6763024829684334]"
82,"[38, 755, 0.6761692351902603]"
82,"[39, 144, 0.6754205753024101]"
82,"[40, 265, 0.6753535643246324]"
82,"[41, 337, 0.6743928880355252]"
82,"[42, 297, 0.6738157748825948]"
82,"[43, 968, 0.6735568686929045]"
82,"[44, 559, 0.6678983175540668]"
82,"[45, 731, 0.666347350962946]"
82,"[46, 1067, 0.6641432717126011]"
82,"[47, 320, 0.6635996504027444]"
82,"[48, 790, 0.6610580085950352]"
82,"[49, 648, 0.6607799834264335]"
82,"[50, 508, 0.6600142365025887]"
82,"[51, 432, 0.6579441239675677]"
82,"[52, 244, 0.6553549511951648]"
82,"[53, 118, 0.6534446511595988]"
82,"[54, 250, 0.6534446511595988]"
82,"[55, 422, 0.6534446511595988]"
82,"[56, 1177, 0.6530252030052757]"
82,"[57, 669, 0.6528308725546952]"
82,"[58, 599, 0.6515280724097995]"
82,"[59, 1071, 0.6513526076754038]"
82,"[60, 163, 0.6512733311284208]"
82,"[61, 241, 0.6501038659135175]"
82,"[62, 694, 0.6500725155580751]"
82,"[63, 437, 0.6500173463699449]"
82,"[64, 915, 0.6492449572018639]"
82,"[65, 1164, 0.6492449572018639]"
82,"[66, 806, 0.6489652922067252]"
82,"[67, 1147, 0.6488478676145845]"
82,"[68, 552, 0.64836671577286]"
82,"[69, 1143, 0.648043488850646]"
82,"[70, 89, 0.6476471937462341]"
82,"[71, 1197, 0.6473146999160324]"
82,"[72, 62, 0.6470475407809764]"
82,"[73, 372, 0.6448035615654826]"
82,"[74, 607, 0.643773284774497]"
82,"[75, 875, 0.6429366369517806]"
82,"[76, 988, 0.6413851943630887]"
82,"[77, 870, 0.6406571746843266]"
82,"[78, 1112, 0.63973450608688]"
82,"[79, 650, 0.639271758309559]"
82,"[80, 845, 0.6386883432321514]"
82,"[81, 885, 0.6376590999129734]"
82,"[82, 102, 0.6325899176031958]"
82,"[83, 315, 0.6307721381310264]"
82,"[84, 722, 0.6304895503198356]"
82,"[85, 498, 0.629461492956933]"
82,"[86, 592, 0.628702086817447]"
82,"[87, 982, 0.627577811564486]"
82,"[88, 1237, 0.6275681132595818]"
82,"[89, 819, 0.6272960613358717]"
82,"[90, 107, 0.6261774463267328]"
82,"[91, 183, 0.6261774463267328]"
82,"[92, 782, 0.6260143137292058]"
82,"[93, 1105, 0.6260143137292058]"
82,"[94, 415, 0.625926336959574]"
82,"[95, 596, 0.6255583491565716]"
82,"[96, 726, 0.6254932645046836]"
82,"[97, 510, 0.6252692034812987]"
82,"[98, 745, 0.6248958680094425]"
82,"[99, 899, 0.6247685557863674]"
82,"[100, 803, 0.623941697974461]"
82,"[101, 1195, 0.6237029037852249]"
82,"[102, 934, 0.623474847135931]"
82,"[103, 1093, 0.62214763611724]"
82,"[104, 479, 0.6206373138977626]"
82,"[105, 606, 0.6206373138977626]"
82,"[106, 208, 0.619831511542638]"
82,"[107, 1188, 0.6185387158269291]"
82,"[108, 1199, 0.6185387158269291]"
82,"[109, 1039, 0.6150928180503886]"
82,"[110, 1173, 0.6150518212632933]"
82,"[111, 153, 0.6140481584430435]"
82,"[112, 860, 0.6139939228467977]"
82,"[113, 727, 0.6136920762456237]"
82,"[114, 999, 0.6096944357135082]"
82,"[115, 597, 0.6092002662089825]"
82,"[116, 278, 0.6091745196839881]"
82,"[117, 945, 0.6089825604487201]"
82,"[118, 332, 0.6074947418061234]"
82,"[119, 166, 0.6074874048403245]"
82,"[120, 182, 0.6074874048403245]"
82,"[121, 446, 0.6074874048403245]"
82,"[122, 886, 0.6074874048403245]"
82,"[123, 811, 0.6071613516782655]"
82,"[124, 1099, 0.6071613516782655]"
82,"[125, 541, 0.6050536412150688]"
82,"[126, 1005, 0.6049854661512765]"
82,"[127, 798, 0.6044202759117155]"
82,"[128, 1016, 0.6041171451254148]"
82,"[129, 1172, 0.6041171451254148]"
82,"[130, 689, 0.6037865995454249]"
82,"[131, 349, 0.6006704198252979]"
82,"[132, 397, 0.600487487115469]"
82,"[133, 680, 0.600487487115469]"
82,"[134, 424, 0.6003475505124944]"
82,"[135, 139, 0.5985069513945427]"
82,"[136, 1151, 0.5981752227573212]"
82,"[137, 159, 0.5966408605531279]"
82,"[138, 1161, 0.5947511277531944]"
82,"[139, 914, 0.5937578844411604]"
82,"[140, 55, 0.5907587659385745]"
82,"[141, 441, 0.589877094177322]"
82,"[142, 203, 0.5883009981042587]"
82,"[143, 942, 0.5883009981042587]"
82,"[144, 155, 0.5868533711712798]"
82,"[145, 237, 0.5868533711712798]"
82,"[146, 749, 0.5864587791250393]"
82,"[147, 585, 0.5826972906872439]"
82,"[148, 1076, 0.5826972906872439]"
82,"[149, 242, 0.5826703967209541]"
82,"[150, 496, 0.5792429297555239]"
82,"[151, 195, 0.5769168487535289]"
82,"[152, 1135, 0.5765058172784343]"
82,"[153, 389, 0.576403499768651]"
82,"[154, 497, 0.5760458036858203]"
82,"[155, 84, 0.5738117588467913]"
82,"[156, 95, 0.5738117588467913]"
82,"[157, 442, 0.5738117588467913]"
82,"[158, 733, 0.5738117588467913]"
82,"[159, 849, 0.5738117588467913]"
82,"[160, 1034, 0.5738117588467913]"
82,"[161, 901, 0.5726945632255904]"
82,"[162, 25, 0.5722440728603441]"
82,"[163, 550, 0.5716167194579024]"
82,"[164, 542, 0.5696646325331619]"
82,"[165, 1185, 0.5689859110712308]"
82,"[166, 1087, 0.5678830815847754]"
82,"[167, 254, 0.5675591793597353]"
82,"[168, 788, 0.5675591793597353]"
82,"[169, 1003, 0.5675591793597353]"
82,"[170, 1024, 0.5675591793597353]"
82,"[171, 296, 0.5671803372736559]"
82,"[172, 922, 0.566909679588754]"
82,"[173, 460, 0.5667825463766951]"
82,"[174, 1083, 0.565057135400649]"
82,"[175, 614, 0.564290621522201]"
82,"[176, 568, 0.5633387918923024]"
82,"[177, 696, 0.5621805322001834]"
82,"[178, 800, 0.5621805322001834]"
82,"[179, 370, 0.561135113010983]"
82,"[180, 738, 0.5608663802253193]"
82,"[181, 536, 0.5606367512863533]"
82,"[182, 205, 0.556711165187372]"
82,"[183, 898, 0.5551668232168845]"
82,"[184, 11, 0.5551045400219269]"
82,"[185, 386, 0.554919859184829]"
82,"[186, 248, 0.5547918466649217]"
82,"[187, 141, 0.5528103153779338]"
82,"[188, 703, 0.5515506691757054]"
83,"[1, 986, 0.6259438897377638]"
83,"[2, 1171, 0.6232975819314585]"
83,"[3, 501, 0.6151747596966389]"
83,"[4, 669, 0.6037448030310761]"
83,"[5, 243, 0.5904592618656117]"
83,"[6, 1237, 0.5834238819943803]"
83,"[7, 1169, 0.5780029899060932]"
83,"[8, 63, 0.5758185863805388]"
83,"[9, 860, 0.5751614693806795]"
83,"[10, 333, 0.5687671487573944]"
83,"[11, 964, 0.5685494627528488]"
83,"[12, 189, 0.5667761993126709]"
83,"[13, 989, 0.5652425327541415]"
83,"[14, 830, 0.5651731627634276]"
83,"[15, 1091, 0.5647120816938858]"
83,"[16, 18, 0.563462297403879]"
83,"[17, 905, 0.5626962892552323]"
83,"[18, 397, 0.5609019612286343]"
83,"[19, 965, 0.5597280369871946]"
83,"[20, 987, 0.5583461693737993]"
83,"[21, 394, 0.5515615653401977]"
83,"[22, 135, 0.5500255445034447]"
84,"[1, 550, 0.8012953315942576]"
84,"[2, 160, 0.7874334461340403]"
84,"[3, 1112, 0.775471147931252]"
84,"[4, 668, 0.7717149634006342]"
84,"[5, 394, 0.7243540571745133]"
84,"[6, 922, 0.7103483100867347]"
84,"[7, 8, 0.7024350426233278]"
84,"[8, 148, 0.686177845446737]"
84,"[9, 479, 0.6794362939585744]"
84,"[10, 987, 0.6692852932488959]"
84,"[11, 265, 0.6677347926437657]"
84,"[12, 1171, 0.6676210000066048]"
84,"[13, 18, 0.6667153883711533]"
84,"[14, 260, 0.6651475871084904]"
84,"[15, 1091, 0.6573236376629105]"
84,"[16, 79, 0.6532603521933568]"
84,"[17, 989, 0.6514917834739246]"
84,"[18, 1203, 0.6460286613757863]"
84,"[19, 611, 0.6451320645530462]"
84,"[20, 1000, 0.6429182105132467]"
84,"[21, 250, 0.6429182105132467]"
84,"[22, 271, 0.6361037783528048]"
84,"[23, 696, 0.6361037783528048]"
84,"[24, 459, 0.6305486320523186]"
84,"[25, 842, 0.6305486320523186]"
84,"[26, 1227, 0.6220915028303423]"
84,"[27, 986, 0.6209259869146528]"
84,"[28, 471, 0.616287690421424]"
84,"[29, 62, 0.6149963228505126]"
84,"[30, 246, 0.609811628223334]"
84,"[31, 912, 0.6096102254984991]"
84,"[32, 346, 0.6091743222445636]"
84,"[33, 469, 0.6089133466070309]"
84,"[34, 135, 0.6075736063562316]"
84,"[35, 177, 0.6075736063562316]"
84,"[36, 505, 0.6075736063562316]"
84,"[37, 211, 0.6042849156317405]"
84,"[38, 784, 0.5953497429486277]"
84,"[39, 988, 0.5919923599655814]"
84,"[40, 904, 0.5908813935488595]"
84,"[41, 800, 0.5862292565496242]"
84,"[42, 1077, 0.5832916610068191]"
84,"[43, 753, 0.581946688484858]"
84,"[44, 1, 0.5812527138370265]"
84,"[45, 778, 0.5773260936430082]"
84,"[46, 802, 0.5754826174594966]"
84,"[47, 176, 0.5754826174594966]"
84,"[48, 590, 0.5754826174594966]"
84,"[49, 890, 0.5738198179579849]"
84,"[50, 80, 0.5703985449362589]"
84,"[51, 588, 0.5677512205415932]"
84,"[52, 1173, 0.5666026505290815]"
84,"[53, 589, 0.5651004400108216]"
84,"[54, 993, 0.5636569594321776]"
84,"[55, 458, 0.5585904456545344]"
84,"[56, 1071, 0.5577015074740855]"
84,"[57, 200, 0.557366172823154]"
84,"[58, 159, 0.5544610555377351]"
85,"[1, 499, 0.7992555177426564]"
85,"[2, 497, 0.716808555504451]"
85,"[3, 559, 0.7081736525786244]"
85,"[4, 243, 0.6931168040459053]"
85,"[5, 550, 0.6833471841278362]"
85,"[6, 965, 0.6776790812897634]"
85,"[7, 1169, 0.6773284268820674]"
85,"[8, 1197, 0.6733915327306672]"
85,"[9, 1173, 0.6701791572489405]"
85,"[10, 1171, 0.6643755417700019]"
85,"[11, 1163, 0.6634085922336732]"
85,"[12, 508, 0.6541183093103776]"
85,"[13, 987, 0.6514064334383416]"
85,"[14, 1065, 0.6464970499146161]"
85,"[15, 502, 0.6455914476087068]"
85,"[16, 988, 0.6388090864567122]"
85,"[17, 494, 0.6377806114183204]"
85,"[18, 989, 0.6242797972722582]"
85,"[19, 804, 0.6122420578457134]"
85,"[20, 429, 0.6115286149792933]"
85,"[21, 552, 0.6102126637536569]"
85,"[22, 790, 0.6095823876893756]"
85,"[23, 163, 0.6088430725621714]"
85,"[24, 1071, 0.6081520408663436]"
85,"[25, 694, 0.6080871574441473]"
85,"[26, 62, 0.6075842478867425]"
85,"[27, 1143, 0.6054084757952707]"
85,"[28, 295, 0.6041252093960152]"
85,"[29, 875, 0.6031179215935749]"
85,"[30, 250, 0.6024494394758895]"
85,"[31, 89, 0.5990775338730826]"
85,"[32, 437, 0.5990335912694355]"
85,"[33, 696, 0.5972972311715936]"
85,"[34, 962, 0.593078786404369]"
85,"[35, 1086, 0.5924236496413863]"
85,"[36, 1118, 0.5920787411672966]"
85,"[37, 914, 0.5894764357137741]"
85,"[38, 541, 0.5892046555248425]"
85,"[39, 1224, 0.588680065378102]"
85,"[40, 745, 0.5853283580370572]"
85,"[41, 905, 0.5849968526161683]"
85,"[42, 438, 0.5849968526161683]"
85,"[43, 347, 0.5845676650237479]"
85,"[44, 223, 0.5845022803953437]"
85,"[45, 63, 0.5843152564781574]"
85,"[46, 1033, 0.5823807963283436]"
85,"[47, 510, 0.5813500294901089]"
85,"[48, 983, 0.5811419909078009]"
85,"[49, 1005, 0.5794834305846457]"
85,"[50, 432, 0.5790835871418976]"
85,"[51, 133, 0.5784624430632903]"
85,"[52, 441, 0.5782766773646658]"
85,"[53, 986, 0.5782475722459393]"
85,"[54, 394, 0.576585017932725]"
85,"[55, 705, 0.5764637694011726]"
85,"[56, 902, 0.5764637694011726]"
85,"[57, 189, 0.5755416073976153]"
85,"[58, 589, 0.5744303537081255]"
85,"[59, 144, 0.5744106397624736]"
85,"[60, 860, 0.5743387242135074]"
85,"[61, 754, 0.5733266342773774]"
85,"[62, 969, 0.5713701467748842]"
85,"[63, 915, 0.5709673011319172]"
85,"[64, 61, 0.5709562734732577]"
85,"[65, 505, 0.5709562734732577]"
85,"[66, 135, 0.570720140479326]"
85,"[67, 446, 0.570720140479326]"
85,"[68, 676, 0.5699123911542131]"
85,"[69, 964, 0.5677374304158737]"
85,"[70, 680, 0.5651853874847489]"
85,"[71, 355, 0.564833494242579]"
85,"[72, 568, 0.564833494242579]"
85,"[73, 738, 0.5636080525262496]"
85,"[74, 475, 0.5635050248824206]"
85,"[75, 830, 0.5627771429186739]"
85,"[76, 187, 0.5618267648211732]"
85,"[77, 322, 0.5596035233291202]"
85,"[78, 767, 0.556500475037837]"
85,"[79, 333, 0.5563106176823666]"
85,"[80, 4, 0.553714523871604]"
85,"[81, 55, 0.5526042250938813]"
85,"[82, 553, 0.5502609780054071]"
86,"[1, 668, 0.739172571501645]"
86,"[2, 1112, 0.7347538818151086]"
86,"[3, 550, 0.7295052441514792]"
86,"[4, 135, 0.7268047147131464]"
86,"[5, 160, 0.7245203048015461]"
86,"[6, 1171, 0.6970862353673781]"
86,"[7, 394, 0.690356164215438]"
86,"[8, 8, 0.6777142058281118]"
86,"[9, 922, 0.6733948620168562]"
86,"[10, 1077, 0.6693817693043532]"
86,"[11, 62, 0.6600283240158408]"
86,"[12, 986, 0.6554646431928172]"
86,"[13, 1091, 0.6416698888637967]"
86,"[14, 271, 0.63183560556516]"
86,"[15, 989, 0.6315884027298564]"
86,"[16, 905, 0.6301141400935217]"
86,"[17, 1143, 0.616937682994896]"
86,"[18, 987, 0.5982988753488496]"
86,"[19, 265, 0.5899606881655486]"
86,"[20, 1169, 0.5851156638336942]"
86,"[21, 501, 0.5839975233614106]"
86,"[22, 505, 0.5817905763869327]"
86,"[23, 1000, 0.5796604770266671]"
86,"[24, 988, 0.5774199329467187]"
86,"[25, 346, 0.5766126983543925]"
86,"[26, 745, 0.5740443293118352]"
86,"[27, 176, 0.5690425490052979]"
86,"[28, 860, 0.5671778082999387]"
87,"[1, 1171, 0.8676145516516508]"
87,"[2, 1169, 0.7973782415629432]"
87,"[3, 1091, 0.7965898140473452]"
87,"[4, 501, 0.7958544729497974]"
87,"[5, 986, 0.7846621915649399]"
87,"[6, 394, 0.7750319198865948]"
87,"[7, 437, 0.7473934796123103]"
87,"[8, 988, 0.744229310533732]"
87,"[9, 243, 0.7401798564395117]"
87,"[10, 63, 0.7218267984411004]"
87,"[11, 964, 0.712714469732453]"
87,"[12, 189, 0.7104915663700209]"
87,"[13, 689, 0.7086289526715002]"
87,"[14, 989, 0.7085690135938453]"
87,"[15, 830, 0.7084820537084069]"
87,"[16, 905, 0.7053771284474799]"
87,"[17, 965, 0.7016562273125047]"
87,"[18, 987, 0.699923964584557]"
87,"[19, 860, 0.6947605075755988]"
87,"[20, 135, 0.6894935093105268]"
87,"[21, 502, 0.6885682619094419]"
87,"[22, 1115, 0.6805425829018443]"
87,"[23, 1163, 0.6781307556433352]"
87,"[24, 499, 0.6763024829684334]"
87,"[25, 755, 0.6761692351902603]"
87,"[26, 144, 0.6754205753024101]"
87,"[27, 265, 0.6753535643246324]"
87,"[28, 968, 0.6735568686929045]"
87,"[29, 386, 0.6712122947992433]"
87,"[30, 195, 0.6701411566486795]"
87,"[31, 607, 0.6700980886080011]"
87,"[32, 969, 0.6698480656171781]"
87,"[33, 559, 0.6678983175540668]"
87,"[34, 731, 0.666347350962946]"
87,"[35, 790, 0.6610580085950352]"
87,"[36, 508, 0.6600142365025887]"
87,"[37, 432, 0.6579441239675677]"
87,"[38, 669, 0.6528308725546952]"
87,"[39, 163, 0.6512733311284208]"
87,"[40, 694, 0.6500725155580751]"
87,"[41, 915, 0.6492449572018639]"
87,"[42, 1164, 0.6492449572018639]"
87,"[43, 1145, 0.6488857839683873]"
87,"[44, 1147, 0.6488478676145845]"
87,"[45, 1093, 0.6474107614540427]"
87,"[46, 62, 0.6470475407809764]"
87,"[47, 372, 0.6448035615654826]"
87,"[48, 875, 0.6429366369517806]"
87,"[49, 295, 0.6422342412583752]"
87,"[50, 870, 0.6406571746843266]"
87,"[51, 89, 0.6404408228190102]"
87,"[52, 885, 0.6376590999129734]"
87,"[53, 1066, 0.633089509686126]"
87,"[54, 722, 0.6304895503198356]"
87,"[55, 498, 0.629461492956933]"
87,"[56, 563, 0.6286562708625671]"
87,"[57, 982, 0.627577811564486]"
87,"[58, 1237, 0.6275681132595818]"
87,"[59, 819, 0.6272960613358717]"
87,"[60, 107, 0.6261774463267328]"
87,"[61, 183, 0.6261774463267328]"
87,"[62, 415, 0.625926336959574]"
87,"[63, 804, 0.6257294513900524]"
87,"[64, 726, 0.6254932645046836]"
87,"[65, 899, 0.6247685557863674]"
87,"[66, 912, 0.6247685557863674]"
87,"[67, 803, 0.623941697974461]"
87,"[68, 934, 0.623474847135931]"
87,"[69, 676, 0.6207764135003601]"
87,"[70, 479, 0.6206373138977626]"
87,"[71, 606, 0.6206373138977626]"
87,"[72, 208, 0.619831511542638]"
87,"[73, 730, 0.619831511542638]"
87,"[74, 944, 0.619831511542638]"
87,"[75, 1188, 0.6185387158269291]"
87,"[76, 1199, 0.6185387158269291]"
87,"[77, 751, 0.6160725712092372]"
87,"[78, 1039, 0.6150928180503886]"
87,"[79, 1173, 0.6150518212632933]"
87,"[80, 684, 0.612366624815967]"
87,"[81, 473, 0.6123355844231576]"
87,"[82, 999, 0.6096944357135082]"
87,"[83, 246, 0.6093193907631832]"
87,"[84, 489, 0.6092002662089825]"
87,"[85, 597, 0.6092002662089825]"
87,"[86, 648, 0.6092002662089825]"
87,"[87, 278, 0.6091745196839881]"
87,"[88, 392, 0.609039301361274]"
87,"[89, 166, 0.6074874048403245]"
87,"[90, 182, 0.6074874048403245]"
87,"[91, 446, 0.6074874048403245]"
87,"[92, 886, 0.6074874048403245]"
87,"[93, 811, 0.6071613516782655]"
87,"[94, 1099, 0.6071613516782655]"
87,"[95, 333, 0.606929366649514]"
87,"[96, 541, 0.6050536412150688]"
87,"[97, 1005, 0.6049854661512765]"
87,"[98, 798, 0.6044202759117155]"
87,"[99, 1016, 0.6041171451254148]"
87,"[100, 1172, 0.6041171451254148]"
87,"[101, 17, 0.600713733047983]"
87,"[102, 43, 0.6006704198252979]"
87,"[103, 349, 0.6006704198252979]"
87,"[104, 424, 0.6003475505124944]"
87,"[105, 139, 0.5985069513945427]"
87,"[106, 1161, 0.5947511277531944]"
87,"[107, 914, 0.5937578844411604]"
87,"[108, 55, 0.5907587659385745]"
87,"[109, 441, 0.589877094177322]"
87,"[110, 155, 0.5868533711712798]"
87,"[111, 237, 0.5868533711712798]"
87,"[112, 585, 0.5826972906872439]"
87,"[113, 1076, 0.5826972906872439]"
87,"[114, 856, 0.5792570736669134]"
87,"[115, 496, 0.5792429297555239]"
87,"[116, 552, 0.5791872994444706]"
87,"[117, 1135, 0.5765058172784343]"
87,"[118, 497, 0.5760458036858203]"
87,"[119, 1067, 0.5755501242455628]"
87,"[120, 337, 0.5727062963654753]"
87,"[121, 901, 0.5726945632255904]"
87,"[122, 550, 0.5716167194579024]"
87,"[123, 481, 0.5711903726702848]"
87,"[124, 1175, 0.5702167267157041]"
87,"[125, 1185, 0.5689859110712308]"
87,"[126, 254, 0.5675591793597353]"
87,"[127, 788, 0.5675591793597353]"
87,"[128, 1003, 0.5675591793597353]"
87,"[129, 1024, 0.5675591793597353]"
87,"[130, 297, 0.5656807518340311]"
87,"[131, 1083, 0.565057135400649]"
87,"[132, 614, 0.564290621522201]"
87,"[133, 568, 0.5633387918923024]"
87,"[134, 440, 0.5615555538910982]"
87,"[135, 738, 0.5608663802253193]"
87,"[136, 536, 0.5606367512863533]"
87,"[137, 320, 0.5599822618016448]"
87,"[138, 205, 0.556711165187372]"
87,"[139, 898, 0.5551668232168845]"
87,"[140, 11, 0.5551045400219269]"
87,"[141, 623, 0.5548099680477072]"
87,"[142, 248, 0.5547918466649217]"
87,"[143, 141, 0.5528103153779338]"
87,"[144, 703, 0.5515506691757054]"
88,"[1, 1171, 0.8340182712958008]"
88,"[2, 1169, 0.816766538865079]"
88,"[3, 905, 0.8002453423433968]"
88,"[4, 987, 0.7871631392314864]"
88,"[5, 986, 0.7846621915649399]"
88,"[6, 499, 0.7625677197374376]"
88,"[7, 989, 0.7476817304849497]"
88,"[8, 243, 0.7401798564395117]"
88,"[9, 437, 0.730570252039537]"
88,"[10, 804, 0.7300420001926481]"
88,"[11, 988, 0.7244240537476742]"
88,"[12, 63, 0.7218267984411004]"
88,"[13, 1091, 0.7182186836662149]"
88,"[14, 1173, 0.7164516554806952]"
88,"[15, 964, 0.712714469732453]"
88,"[16, 189, 0.7104915663700209]"
88,"[17, 830, 0.7084820537084069]"
88,"[18, 333, 0.7045509870503934]"
88,"[19, 501, 0.7033784291774307]"
88,"[20, 965, 0.7016562273125047]"
88,"[21, 394, 0.691419013330641]"
88,"[22, 790, 0.6903453037214432]"
88,"[23, 135, 0.6894935093105268]"
88,"[24, 502, 0.6885682619094419]"
88,"[25, 497, 0.6817654150978146]"
88,"[26, 62, 0.6811125584071624]"
88,"[27, 1115, 0.6805425829018443]"
